id,dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2019,continentExp,Cumulative_number_for_14_days_of_COVID-19_cases_per_100000
7933,14-04-2020,14,4,2020,0,0,Congo,CG,COG,5380504,Africa,0.94786659
7934,13-04-2020,13,4,2020,10,0,Congo,CG,COG,5380504,Africa,0.94786659
7935,12-04-2020,12,4,2020,0,0,Congo,CG,COG,5380504,Africa,0.7620104
7936,11-04-2020,11,4,2020,0,0,Congo,CG,COG,5380504,Africa,1.04079469
7937,10-04-2020,10,4,2020,0,0,Congo,CG,COG,5380504,Africa,1.04079469
7938,09-04-2020,9,4,2020,15,0,Congo,CG,COG,5380504,Africa,1.04079469
7939,08-04-2020,8,4,2020,0,0,Congo,CG,COG,5380504,Africa,0.7620104
7940,07-04-2020,7,4,2020,0,0,Congo,CG,COG,5380504,Africa,0.7620104
7941,06-04-2020,6,4,2020,0,0,Congo,CG,COG,5380504,Africa,0.7620104
7942,05-04-2020,5,4,2020,4,2,Congo,CG,COG,5380504,Africa,0.7620104
7943,04-04-2020,4,4,2020,0,0,Congo,CG,COG,5380504,Africa,0.70625354
7944,03-04-2020,3,4,2020,19,1,Congo,CG,COG,5380504,Africa,0.70625354
7945,02-04-2020,2,4,2020,0,0,Congo,CG,COG,5380504,Africa,0.35312677
7946,01-04-2020,1,4,2020,3,2,Congo,CG,COG,5380504,Africa,0.39029801
7947,31-03-2020,31,3,2020,0,0,Congo,CG,COG,5380504,Africa,0.33454115
7948,30-03-2020,30,3,2020,0,0,Congo,CG,COG,5380504,Africa,0.33454115
7949,29-03-2020,29,3,2020,15,0,Congo,CG,COG,5380504,Africa,0.35312677
7950,28-03-2020,28,3,2020,0,0,Congo,CG,COG,5380504,Africa,
7951,27-03-2020,27,3,2020,0,0,Congo,CG,COG,5380504,Africa,
7952,26-03-2020,26,3,2020,0,0,Congo,CG,COG,5380504,Africa,
7953,25-03-2020,25,3,2020,0,0,Congo,CG,COG,5380504,Africa,
7954,24-03-2020,24,3,2020,0,0,Congo,CG,COG,5380504,Africa,
7955,23-03-2020,23,3,2020,0,0,Congo,CG,COG,5380504,Africa,
7956,22-03-2020,22,3,2020,1,0,Congo,CG,COG,5380504,Africa,
7957,21-03-2020,21,3,2020,0,0,Congo,CG,COG,5380504,Africa,
7958,20-03-2020,20,3,2020,0,0,Congo,CG,COG,5380504,Africa,
7959,19-03-2020,19,3,2020,2,0,Congo,CG,COG,5380504,Africa,
7960,18-03-2020,18,3,2020,0,0,Congo,CG,COG,5380504,Africa,
7961,17-03-2020,17,3,2020,0,0,Congo,CG,COG,5380504,Africa,
7962,16-03-2020,16,3,2020,1,0,Congo,CG,COG,5380504,Africa,
7963,19-08-2020,19,8,2020,559,10,Costa_Rica,CR,CRI,5047561,America,194.2720455
7964,18-08-2020,18,8,2020,619,10,Costa_Rica,CR,CRI,5047561,America,191.8154134
7965,17-08-2020,17,8,2020,728,3,Costa_Rica,CR,CRI,5047561,America,188.0115961
7966,16-08-2020,16,8,2020,806,10,Costa_Rica,CR,CRI,5047561,America,189.200289
7967,15-08-2020,15,8,2020,802,9,Costa_Rica,CR,CRI,5047561,America,180.5030192
7968,14-08-2020,14,8,2020,1072,9,Costa_Rica,CR,CRI,5047561,America,175.114278
7969,13-08-2020,13,8,2020,549,8,Costa_Rica,CR,CRI,5047561,America,163.5839567
7970,12-08-2020,12,8,2020,636,11,Costa_Rica,CR,CRI,5047561,America,161.7414827
7971,11-08-2020,11,8,2020,586,9,Costa_Rica,CR,CRI,5047561,America,159.1065467
7972,10-08-2020,10,8,2020,1204,7,Costa_Rica,CR,CRI,5047561,America,159.621647
7973,09-08-2020,9,8,2020,1,10,Costa_Rica,CR,CRI,5047561,America,148.2300065
7974,08-08-2020,8,8,2020,1011,18,Costa_Rica,CR,CRI,5047561,America,166.6547467
7975,07-08-2020,7,8,2020,653,9,Costa_Rica,CR,CRI,5047561,America,157.3235073
7976,06-08-2020,6,8,2020,580,10,Costa_Rica,CR,CRI,5047561,America,159.6018354
7977,05-08-2020,5,8,2020,435,10,Costa_Rica,CR,CRI,5047561,America,159.007489
7978,04-08-2020,4,8,2020,427,9,Costa_Rica,CR,CRI,5047561,America,155.8772643
7979,03-08-2020,3,8,2020,788,8,Costa_Rica,CR,CRI,5047561,America,155.7385835
7980,02-08-2020,2,8,2020,367,4,Costa_Rica,CR,CRI,5047561,America,151.280985
7981,01-08-2020,1,8,2020,530,10,Costa_Rica,CR,CRI,5047561,America,155.540468
7982,31-07-2020,31,7,2020,490,7,Costa_Rica,CR,CRI,5047561,America,153.4206323
7983,30-07-2020,30,7,2020,456,8,Costa_Rica,CR,CRI,5047561,America,154.8074407
7984,29-07-2020,29,7,2020,503,10,Costa_Rica,CR,CRI,5047561,America,155.758395
7985,28-07-2020,28,7,2020,612,11,Costa_Rica,CR,CRI,5047561,America,154.6291367
7986,27-07-2020,27,7,2020,629,6,Costa_Rica,CR,CRI,5047561,America,151.2215504
7987,26-07-2020,26,7,2020,931,11,Costa_Rica,CR,CRI,5047561,America,145.9913015
7988,25-07-2020,25,7,2020,540,7,Costa_Rica,CR,CRI,5047561,America,135.1940076
7989,24-07-2020,24,7,2020,768,9,Costa_Rica,CR,CRI,5047561,America,131.6279288
7990,23-07-2020,23,7,2020,550,3,Costa_Rica,CR,CRI,5047561,America,129.2703545
7991,22-07-2020,22,7,2020,277,2,Costa_Rica,CR,CRI,5047561,America,125.3080448
7992,21-07-2020,21,7,2020,420,4,Costa_Rica,CR,CRI,5047561,America,124.6740753
7993,20-07-2020,20,7,2020,563,8,Costa_Rica,CR,CRI,5047561,America,121.2070543
7994,19-07-2020,19,7,2020,582,7,Costa_Rica,CR,CRI,5047561,America,117.4824831
7995,18-07-2020,18,7,2020,423,5,Costa_Rica,CR,CRI,5047561,America,112.0937419
7996,17-07-2020,17,7,2020,560,2,Costa_Rica,CR,CRI,5047561,America,109.4191829
7997,16-07-2020,16,7,2020,504,4,Costa_Rica,CR,CRI,5047561,America,103.6738338
7998,15-07-2020,15,7,2020,446,5,Costa_Rica,CR,CRI,5047561,America,99.51340856
7999,14-07-2020,14,7,2020,440,1,Costa_Rica,CR,CRI,5047561,America,94.44165212
8000,13-07-2020,13,7,2020,365,2,Costa_Rica,CR,CRI,5047561,America,88.47837599
8001,12-07-2020,12,7,2020,386,2,Costa_Rica,CR,CRI,5047561,America,84.23870459
8002,11-07-2020,11,7,2020,360,1,Costa_Rica,CR,CRI,5047561,America,79.42449829
8003,10-07-2020,10,7,2020,649,1,Costa_Rica,CR,CRI,5047561,America,75.30369618
8004,09-07-2020,9,7,2020,350,1,Costa_Rica,CR,CRI,5047561,America,65.79415286
8005,08-07-2020,8,7,2020,245,0,Costa_Rica,CR,CRI,5047561,America,61.7724085
8006,07-07-2020,7,7,2020,245,4,Costa_Rica,CR,CRI,5047561,America,58.72143001
8007,06-07-2020,6,7,2020,375,1,Costa_Rica,CR,CRI,5047561,America,55.13553972
8008,05-07-2020,5,7,2020,310,0,Costa_Rica,CR,CRI,5047561,America,49.41000218
8009,04-07-2020,4,7,2020,288,1,Costa_Rica,CR,CRI,5047561,America,44.63541897
8010,03-07-2020,3,7,2020,270,0,Costa_Rica,CR,CRI,5047561,America,41.28726726
8011,02-07-2020,2,7,2020,294,1,Costa_Rica,CR,CRI,5047561,America,37.28533444
8012,01-07-2020,1,7,2020,190,1,Costa_Rica,CR,CRI,5047561,America,33.48151711
8013,30-06-2020,30,6,2020,139,0,Costa_Rica,CR,CRI,5047561,America,30.2126116
8014,29-06-2020,29,6,2020,151,3,Costa_Rica,CR,CRI,5047561,America,28.03334125
8015,28-06-2020,28,6,2020,143,0,Costa_Rica,CR,CRI,5047561,America,26.09180949
8016,27-06-2020,27,6,2020,152,0,Costa_Rica,CR,CRI,5047561,America,24.24933547
8017,26-06-2020,26,6,2020,169,0,Costa_Rica,CR,CRI,5047561,America,22.70403468
8018,25-06-2020,25,6,2020,147,0,Costa_Rica,CR,CRI,5047561,America,20.88137221
8019,24-06-2020,24,6,2020,91,0,Costa_Rica,CR,CRI,5047561,America,19.67286775
8020,23-06-2020,23,6,2020,64,0,Costa_Rica,CR,CRI,5047561,America,18.52379793
8021,22-06-2020,22,6,2020,86,0,Costa_Rica,CR,CRI,5047561,America,17.73133599
8022,21-06-2020,21,6,2020,69,0,Costa_Rica,CR,CRI,5047561,America,17.11717798
8023,20-06-2020,20,6,2020,119,0,Costa_Rica,CR,CRI,5047561,America,16.44358533
8024,19-06-2020,19,6,2020,68,0,Costa_Rica,CR,CRI,5047561,America,14.7596037
8025,18-06-2020,18,6,2020,102,0,Costa_Rica,CR,CRI,5047561,America,14.14544569
8026,17-06-2020,17,6,2020,25,0,Costa_Rica,CR,CRI,5047561,America,13.15486826
8027,16-06-2020,16,6,2020,29,0,Costa_Rica,CR,CRI,5047561,America,13.07562207
8028,15-06-2020,15,6,2020,53,0,Costa_Rica,CR,CRI,5047561,America,13.05581052
8029,14-06-2020,14,6,2020,50,0,Costa_Rica,CR,CRI,5047561,America,12.18410238
8030,13-06-2020,13,6,2020,74,0,Costa_Rica,CR,CRI,5047561,America,11.68881367
8031,12-06-2020,12,6,2020,77,0,Costa_Rica,CR,CRI,5047561,America,10.65861314
8032,11-06-2020,11,6,2020,86,1,Costa_Rica,CR,CRI,5047561,America,9.45010868
8033,10-06-2020,10,6,2020,33,1,Costa_Rica,CR,CRI,5047561,America,8.30103886
8034,09-06-2020,9,6,2020,24,0,Costa_Rica,CR,CRI,5047561,America,7.7463155
8035,08-06-2020,8,6,2020,55,0,Costa_Rica,CR,CRI,5047561,America,7.68688085
8036,07-06-2020,7,6,2020,35,0,Costa_Rica,CR,CRI,5047561,America,6.83498426
8037,06-06-2020,6,6,2020,34,0,Costa_Rica,CR,CRI,5047561,America,6.2802609
8038,05-06-2020,5,6,2020,37,0,Costa_Rica,CR,CRI,5047561,America,5.76516064
8039,04-06-2020,4,6,2020,52,0,Costa_Rica,CR,CRI,5047561,America,5.15100263
8040,03-06-2020,3,6,2020,21,0,Costa_Rica,CR,CRI,5047561,America,4.41797534
8041,02-06-2020,2,6,2020,28,0,Costa_Rica,CR,CRI,5047561,America,4.31891759
8042,01-06-2020,1,6,2020,9,0,Costa_Rica,CR,CRI,5047561,America,3.82362888
8043,31-05-2020,31,5,2020,25,0,Costa_Rica,CR,CRI,5047561,America,3.84344043
8044,30-05-2020,30,5,2020,22,0,Costa_Rica,CR,CRI,5047561,America,3.5462672
8045,29-05-2020,29,5,2020,16,0,Costa_Rica,CR,CRI,5047561,America,3.36796326
8046,28-05-2020,28,5,2020,28,0,Costa_Rica,CR,CRI,5047561,America,3.34815171
8047,27-05-2020,27,5,2020,5,0,Costa_Rica,CR,CRI,5047561,America,3.01135539
8048,26-05-2020,26,5,2020,21,0,Costa_Rica,CR,CRI,5047561,America,2.97173229
8049,25-05-2020,25,5,2020,12,0,Costa_Rica,CR,CRI,5047561,America,2.73399371
8050,24-05-2020,24,5,2020,7,0,Costa_Rica,CR,CRI,5047561,America,2.73399371
8051,23-05-2020,23,5,2020,8,0,Costa_Rica,CR,CRI,5047561,America,2.73399371
8052,22-05-2020,22,5,2020,6,0,Costa_Rica,CR,CRI,5047561,America,2.73399371
8053,21-05-2020,21,5,2020,15,0,Costa_Rica,CR,CRI,5047561,America,2.69437061
8054,20-05-2020,20,5,2020,16,0,Costa_Rica,CR,CRI,5047561,America,2.51606667
8055,19-05-2020,19,5,2020,3,0,Costa_Rica,CR,CRI,5047561,America,2.45663202
8056,18-05-2020,18,5,2020,10,0,Costa_Rica,CR,CRI,5047561,America,2.45663202
8057,17-05-2020,17,5,2020,10,2,Costa_Rica,CR,CRI,5047561,America,2.37738583
8058,16-05-2020,16,5,2020,13,0,Costa_Rica,CR,CRI,5047561,America,2.33776273
8059,15-05-2020,15,5,2020,15,1,Costa_Rica,CR,CRI,5047561,America,2.19908189
8060,14-05-2020,14,5,2020,11,0,Costa_Rica,CR,CRI,5047561,America,2.02077796
8061,13-05-2020,13,5,2020,3,0,Costa_Rica,CR,CRI,5047561,America,1.96134331
8062,12-05-2020,12,5,2020,9,1,Costa_Rica,CR,CRI,5047561,America,2.06040105
8063,11-05-2020,11,5,2020,12,0,Costa_Rica,CR,CRI,5047561,America,1.92172021
8064,10-05-2020,10,5,2020,7,0,Costa_Rica,CR,CRI,5047561,America,1.72360473
8065,09-05-2020,9,5,2020,8,0,Costa_Rica,CR,CRI,5047561,America,1.70379318
8066,08-05-2020,8,5,2020,4,0,Costa_Rica,CR,CRI,5047561,America,1.54530079
8067,07-05-2020,7,5,2020,6,0,Costa_Rica,CR,CRI,5047561,America,1.58492389
8068,06-05-2020,6,5,2020,13,0,Costa_Rica,CR,CRI,5047561,America,1.70379318
8069,05-05-2020,5,5,2020,3,0,Costa_Rica,CR,CRI,5047561,America,1.58492389
8070,04-05-2020,4,5,2020,6,0,Costa_Rica,CR,CRI,5047561,America,1.56511234
8071,03-05-2020,3,5,2020,8,0,Costa_Rica,CR,CRI,5047561,America,1.54530079
8072,02-05-2020,2,5,2020,6,0,Costa_Rica,CR,CRI,5047561,America,1.50567769
8073,01-05-2020,1,5,2020,6,0,Costa_Rica,CR,CRI,5047561,America,1.52548924
8074,30-04-2020,30,4,2020,8,0,Costa_Rica,CR,CRI,5047561,America,1.72360473
8075,29-04-2020,29,4,2020,8,0,Costa_Rica,CR,CRI,5047561,America,1.72360473
8076,28-04-2020,28,4,2020,2,0,Costa_Rica,CR,CRI,5047561,America,1.68398163
8077,27-04-2020,27,4,2020,2,0,Costa_Rica,CR,CRI,5047561,America,1.98115486
8078,26-04-2020,26,4,2020,6,0,Costa_Rica,CR,CRI,5047561,America,2.29813964
8079,25-04-2020,25,4,2020,0,0,Costa_Rica,CR,CRI,5047561,America,2.55568977
8080,24-04-2020,24,4,2020,6,0,Costa_Rica,CR,CRI,5047561,America,2.93210919
8081,23-04-2020,23,4,2020,12,0,Costa_Rica,CR,CRI,5047561,America,3.5462672
8082,22-04-2020,22,4,2020,7,0,Costa_Rica,CR,CRI,5047561,America,3.68494804
8083,21-04-2020,21,4,2020,2,2,Costa_Rica,CR,CRI,5047561,America,3.86325197
8084,20-04-2020,20,4,2020,5,0,Costa_Rica,CR,CRI,5047561,America,4.08117901
8085,19-04-2020,19,4,2020,6,0,Costa_Rica,CR,CRI,5047561,America,4.35854069
8086,18-04-2020,18,4,2020,7,0,Costa_Rica,CR,CRI,5047561,America,4.61609082
8087,17-04-2020,17,4,2020,16,0,Costa_Rica,CR,CRI,5047561,America,4.87364095
8088,16-04-2020,16,4,2020,8,1,Costa_Rica,CR,CRI,5047561,America,4.9726987
8089,15-04-2020,15,4,2020,6,0,Costa_Rica,CR,CRI,5047561,America,5.36892967
8090,14-04-2020,14,4,2020,17,0,Costa_Rica,CR,CRI,5047561,America,5.5868567
8091,13-04-2020,13,4,2020,18,0,Costa_Rica,CR,CRI,5047561,America,5.56704515
8092,12-04-2020,12,4,2020,19,0,Costa_Rica,CR,CRI,5047561,America,5.5868567
8093,11-04-2020,11,4,2020,19,0,Costa_Rica,CR,CRI,5047561,America,5.84440683
8094,10-04-2020,10,4,2020,37,1,Costa_Rica,CR,CRI,5047561,America,6.10195696
8095,09-04-2020,9,4,2020,19,0,Costa_Rica,CR,CRI,5047561,America,5.96327612
8096,08-04-2020,8,4,2020,16,0,Costa_Rica,CR,CRI,5047561,America,6.06233387
8097,07-04-2020,7,4,2020,13,0,Costa_Rica,CR,CRI,5047561,America,6.12176851
8098,06-04-2020,6,4,2020,19,0,Costa_Rica,CR,CRI,5047561,America,6.33969555
8099,05-04-2020,5,4,2020,19,0,Costa_Rica,CR,CRI,5047561,America,6.30007245
8100,04-04-2020,4,4,2020,20,0,Costa_Rica,CR,CRI,5047561,America,6.00289922
8101,03-04-2020,3,4,2020,21,0,Costa_Rica,CR,CRI,5047561,America,6.12176851
8102,02-04-2020,2,4,2020,28,0,Costa_Rica,CR,CRI,5047561,America,6.06233387
8103,01-04-2020,1,4,2020,17,0,Costa_Rica,CR,CRI,5047561,America,5.88402993
8104,31-03-2020,31,3,2020,16,0,Costa_Rica,CR,CRI,5047561,America,5.72553754
8105,30-03-2020,30,3,2020,19,0,Costa_Rica,CR,CRI,5047561,America,5.52742206
8106,29-03-2020,29,3,2020,32,0,Costa_Rica,CR,CRI,5047561,America,5.30949502
8107,28-03-2020,28,3,2020,32,0,Costa_Rica,CR,CRI,5047561,America,4.69533702
8108,27-03-2020,27,3,2020,30,0,Costa_Rica,CR,CRI,5047561,America,4.12080211
8109,26-03-2020,26,3,2020,24,0,Costa_Rica,CR,CRI,5047561,America,3.5462672
8110,25-03-2020,25,3,2020,19,0,Costa_Rica,CR,CRI,5047561,America,3.24909397
8111,24-03-2020,24,3,2020,24,0,Costa_Rica,CR,CRI,5047561,America,2.95192074
8112,23-03-2020,23,3,2020,17,0,Costa_Rica,CR,CRI,5047561,America,2.55568977
8113,22-03-2020,22,3,2020,4,0,Costa_Rica,CR,CRI,5047561,America,2.29813964
8114,21-03-2020,21,3,2020,26,1,Costa_Rica,CR,CRI,5047561,America,2.23870499
8115,20-03-2020,20,3,2020,18,0,Costa_Rica,CR,CRI,5047561,America,
8116,19-03-2020,19,3,2020,19,1,Costa_Rica,CR,CRI,5047561,America,
8117,18-03-2020,18,3,2020,9,0,Costa_Rica,CR,CRI,5047561,America,
8118,17-03-2020,17,3,2020,6,0,Costa_Rica,CR,CRI,5047561,America,
8119,16-03-2020,16,3,2020,8,0,Costa_Rica,CR,CRI,5047561,America,
8120,15-03-2020,15,3,2020,1,0,Costa_Rica,CR,CRI,5047561,America,
8121,14-03-2020,14,3,2020,3,0,Costa_Rica,CR,CRI,5047561,America,
8122,13-03-2020,13,3,2020,1,0,Costa_Rica,CR,CRI,5047561,America,
8123,12-03-2020,12,3,2020,9,0,Costa_Rica,CR,CRI,5047561,America,
8124,11-03-2020,11,3,2020,4,0,Costa_Rica,CR,CRI,5047561,America,
8125,10-03-2020,10,3,2020,4,0,Costa_Rica,CR,CRI,5047561,America,
8126,09-03-2020,9,3,2020,4,0,Costa_Rica,CR,CRI,5047561,America,
8127,07-03-2020,7,3,2020,1,0,Costa_Rica,CR,CRI,5047561,America,
8128,19-08-2020,19,8,2020,124,0,Cote_dIvoire,CI,CIV,25716554,Africa,3.33248382
8129,18-08-2020,18,8,2020,0,0,Cote_dIvoire,CI,CIV,25716554,Africa,3.13416798
8130,17-08-2020,17,8,2020,33,2,Cote_dIvoire,CI,CIV,25716554,Africa,3.28193272
8131,16-08-2020,16,8,2020,58,2,Cote_dIvoire,CI,CIV,25716554,Africa,3.43747455
8132,15-08-2020,15,8,2020,46,1,Cote_dIvoire,CI,CIV,25716554,Africa,3.45302874
8133,14-08-2020,14,8,2020,42,0,Cote_dIvoire,CI,CIV,25716554,Africa,3.54246529
8134,13-08-2020,13,8,2020,0,0,Cote_dIvoire,CI,CIV,25716554,Africa,4.02075644
8135,12-08-2020,12,8,2020,49,0,Cote_dIvoire,CI,CIV,25716554,Africa,4.40961102
8136,11-08-2020,11,8,2020,83,0,Cote_dIvoire,CI,CIV,25716554,Africa,4.44460794
8137,10-08-2020,10,8,2020,95,1,Cote_dIvoire,CI,CIV,25716554,Africa,4.35128284
8138,09-08-2020,9,8,2020,96,0,Cote_dIvoire,CI,CIV,25716554,Africa,4.37850266
8139,08-08-2020,8,8,2020,77,1,Cote_dIvoire,CI,CIV,25716554,Africa,4.94234181
8140,07-08-2020,7,8,2020,98,0,Cote_dIvoire,CI,CIV,25716554,Africa,5.62283734
8141,06-08-2020,6,8,2020,56,0,Cote_dIvoire,CI,CIV,25716554,Africa,7.0693764
8142,05-08-2020,5,8,2020,73,1,Cote_dIvoire,CI,CIV,25716554,Africa,6.85161783
8143,04-08-2020,4,8,2020,38,0,Cote_dIvoire,CI,CIV,25716554,Africa,7.41934553
8144,03-08-2020,3,8,2020,73,0,Cote_dIvoire,CI,CIV,25716554,Africa,8.02207014
8145,02-08-2020,2,8,2020,62,0,Cote_dIvoire,CI,CIV,25716554,Africa,8.54313529
8146,01-08-2020,1,8,2020,69,2,Cote_dIvoire,CI,CIV,25716554,Africa,9.14197135
8147,31-07-2020,31,7,2020,165,1,Cote_dIvoire,CI,CIV,25716554,Africa,9.4258352
8148,30-07-2020,30,7,2020,100,1,Cote_dIvoire,CI,CIV,25716554,Africa,9.37139556
8149,29-07-2020,29,7,2020,58,2,Cote_dIvoire,CI,CIV,25716554,Africa,10.40574876
8150,28-07-2020,28,7,2020,59,0,Cote_dIvoire,CI,CIV,25716554,Africa,10.82182317
8151,27-07-2020,27,7,2020,102,2,Cote_dIvoire,CI,CIV,25716554,Africa,11.00458483
8152,26-07-2020,26,7,2020,241,0,Cote_dIvoire,CI,CIV,25716554,Africa,11.86395347
8153,25-07-2020,25,7,2020,252,1,Cote_dIvoire,CI,CIV,25716554,Africa,12.44723535
8154,24-07-2020,24,7,2020,470,0,Cote_dIvoire,CI,CIV,25716554,Africa,12.64166264
8155,23-07-2020,23,7,2020,0,0,Cote_dIvoire,CI,CIV,25716554,Africa,11.77062837
8156,22-07-2020,22,7,2020,219,1,Cote_dIvoire,CI,CIV,25716554,Africa,13.86266605
8157,21-07-2020,21,7,2020,193,0,Cote_dIvoire,CI,CIV,25716554,Africa,13.0110745
8158,20-07-2020,20,7,2020,207,1,Cote_dIvoire,CI,CIV,25716554,Africa,13.01496305
8159,19-07-2020,19,7,2020,216,4,Cote_dIvoire,CI,CIV,25716554,Africa,13.41548327
8160,18-07-2020,18,7,2020,142,0,Cote_dIvoire,CI,CIV,25716554,Africa,13.42326036
8161,17-07-2020,17,7,2020,151,0,Cote_dIvoire,CI,CIV,25716554,Africa,13.85100041
8162,16-07-2020,16,7,2020,366,0,Cote_dIvoire,CI,CIV,25716554,Africa,14.39150829
8163,15-07-2020,15,7,2020,165,3,Cote_dIvoire,CI,CIV,25716554,Africa,13.75767531
8164,14-07-2020,14,7,2020,106,0,Cote_dIvoire,CI,CIV,25716554,Africa,14.22430081
8165,13-07-2020,13,7,2020,323,2,Cote_dIvoire,CI,CIV,25716554,Africa,14.86202234
8166,12-07-2020,12,7,2020,391,1,Cote_dIvoire,CI,CIV,25716554,Africa,14.40317392
8167,11-07-2020,11,7,2020,302,2,Cote_dIvoire,CI,CIV,25716554,Africa,14.45761357
8168,10-07-2020,10,7,2020,246,1,Cote_dIvoire,CI,CIV,25716554,Africa,13.94432551
8169,09-07-2020,9,7,2020,538,3,Cote_dIvoire,CI,CIV,25716554,Africa,13.99876515
8170,08-07-2020,8,7,2020,0,0,Cote_dIvoire,CI,CIV,25716554,Africa,11.90672747
8171,07-07-2020,7,7,2020,194,1,Cote_dIvoire,CI,CIV,25716554,Africa,13.50880837
8172,06-07-2020,6,7,2020,310,2,Cote_dIvoire,CI,CIV,25716554,Africa,12.75443047
8173,05-07-2020,5,7,2020,218,2,Cote_dIvoire,CI,CIV,25716554,Africa,13.9521026
8174,04-07-2020,4,7,2020,252,2,Cote_dIvoire,CI,CIV,25716554,Africa,14.77647433
8175,03-07-2020,3,7,2020,290,0,Cote_dIvoire,CI,CIV,25716554,Africa,15.27809675
8176,02-07-2020,2,7,2020,203,0,Cote_dIvoire,CI,CIV,25716554,Africa,14.15041844
8177,01-07-2020,1,7,2020,285,2,Cote_dIvoire,CI,CIV,25716554,Africa,14.85424525
8178,30-06-2020,30,6,2020,270,0,Cote_dIvoire,CI,CIV,25716554,Africa,14.67926068
8179,29-06-2020,29,6,2020,205,2,Cote_dIvoire,CI,CIV,25716554,Africa,15.00978708
8180,28-06-2020,28,6,2020,405,4,Cote_dIvoire,CI,CIV,25716554,Africa,15.130332
8181,27-06-2020,27,6,2020,170,2,Cote_dIvoire,CI,CIV,25716554,Africa,14.19319245
8182,26-06-2020,26,6,2020,260,0,Cote_dIvoire,CI,CIV,25716554,Africa,14.62093249
8183,25-06-2020,25,6,2020,0,0,Cote_dIvoire,CI,CIV,25716554,Africa,14.4770563
8184,24-06-2020,24,6,2020,412,4,Cote_dIvoire,CI,CIV,25716554,Africa,15.20032583
8185,23-06-2020,23,6,2020,0,3,Cote_dIvoire,CI,CIV,25716554,Africa,14.04153916
8186,22-06-2020,22,6,2020,618,2,Cote_dIvoire,CI,CIV,25716554,Africa,14.59371267
8187,21-06-2020,21,6,2020,430,0,Cote_dIvoire,CI,CIV,25716554,Africa,12.89830667
8188,20-06-2020,20,6,2020,381,1,Cote_dIvoire,CI,CIV,25716554,Africa,11.71618872
8189,19-06-2020,19,6,2020,0,0,Cote_dIvoire,CI,CIV,25716554,Africa,10.891817
8190,18-06-2020,18,6,2020,384,2,Cote_dIvoire,CI,CIV,25716554,Africa,11.81729092
8191,17-06-2020,17,6,2020,240,0,Cote_dIvoire,CI,CIV,25716554,Africa,10.3240893
8192,16-06-2020,16,6,2020,355,1,Cote_dIvoire,CI,CIV,25716554,Africa,9.67470214
8193,15-06-2020,15,6,2020,236,0,Cote_dIvoire,CI,CIV,25716554,Africa,8.75311677
8194,14-06-2020,14,6,2020,164,0,Cote_dIvoire,CI,CIV,25716554,Africa,7.9676305
8195,13-06-2020,13,6,2020,280,4,Cote_dIvoire,CI,CIV,25716554,Africa,7.52044772
8196,12-06-2020,12,6,2020,223,0,Cote_dIvoire,CI,CIV,25716554,Africa,6.85550638
8197,11-06-2020,11,6,2020,186,3,Cote_dIvoire,CI,CIV,25716554,Africa,6.31888705
8198,10-06-2020,10,6,2020,114,0,Cote_dIvoire,CI,CIV,25716554,Africa,5.90281264
8199,09-06-2020,9,6,2020,142,2,Cote_dIvoire,CI,CIV,25716554,Africa,5.66949989
8200,08-06-2020,8,6,2020,182,0,Cote_dIvoire,CI,CIV,25716554,Africa,5.30008803
8201,07-06-2020,7,6,2020,126,0,Cote_dIvoire,CI,CIV,25716554,Africa,4.63125814
8202,06-06-2020,6,6,2020,169,1,Cote_dIvoire,CI,CIV,25716554,Africa,4.39405684
8203,05-06-2020,5,6,2020,238,2,Cote_dIvoire,CI,CIV,25716554,Africa,4.0090908
8204,04-06-2020,4,6,2020,0,0,Cote_dIvoire,CI,CIV,25716554,Africa,3.08361688
8205,03-06-2020,3,6,2020,73,0,Cote_dIvoire,CI,CIV,25716554,Africa,3.38692346
8206,02-06-2020,2,6,2020,118,0,Cote_dIvoire,CI,CIV,25716554,Africa,3.23527017
8207,01-06-2020,1,6,2020,34,0,Cote_dIvoire,CI,CIV,25716554,Africa,2.81530721
8208,31-05-2020,31,5,2020,49,1,Cote_dIvoire,CI,CIV,25716554,Africa,2.86974686
8209,30-05-2020,30,5,2020,109,0,Cote_dIvoire,CI,CIV,25716554,Africa,2.85030413
8210,29-05-2020,29,5,2020,85,1,Cote_dIvoire,CI,CIV,25716554,Africa,2.60532574
8211,28-05-2020,28,5,2020,79,1,Cote_dIvoire,CI,CIV,25716554,Africa,2.50422354
8212,27-05-2020,27,5,2020,54,0,Cote_dIvoire,CI,CIV,25716554,Africa,2.41089844
8213,26-05-2020,26,5,2020,47,0,Cote_dIvoire,CI,CIV,25716554,Africa,2.69476229
8214,25-05-2020,25,5,2020,10,0,Cote_dIvoire,CI,CIV,25716554,Africa,2.62865701
8215,24-05-2020,24,5,2020,65,1,Cote_dIvoire,CI,CIV,25716554,Africa,2.71809357
8216,23-05-2020,23,5,2020,70,0,Cote_dIvoire,CI,CIV,25716554,Africa,2.71809357
8217,22-05-2020,22,5,2020,0,0,Cote_dIvoire,CI,CIV,25716554,Africa,2.56644028
8218,21-05-2020,21,5,2020,78,1,Cote_dIvoire,CI,CIV,25716554,Africa,2.7803103
